"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","c1","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2095194,2035187,37,1,1,1,1,96620,1,"Married.Filing.Jointly",97225,-122.771484130715,45.499091803423,TRUE,0.25,FALSE,0.025,0.09,0.1,0.0478756136212863,0.630675724140219,0,0,0.07,FALSE,104,0.162,2,1,0.395075087549615
2095556,2035341,41,1,1,1,1,94920,1,"Married.Filing.Jointly",97225,-122.754717589996,45.501559347624,TRUE,0.24,FALSE,0.025,0.07,0.08,0.0462458037493882,0.650639066213865,0,0,0.06,FALSE,105,0.161,4,3,0.451318436886207
2097389,2036055,38,1,1,1,1,75530,0.0736952,"Married.Filing.Jointly",97062,-122.787551888143,45.358550308893,FALSE,0.25,FALSE,0.13,0.2,0.59,0.0670441339535416,0.728763553835877,0.07,0.34,0.42,FALSE,106,0.138,3,2,0.371774055130532
2099664,2036779,55,1,1,1,1,90833,0.12801428,"Married.Filing.Separately",97062,-122.766103932196,45.3673837366129,FALSE,0.22,TRUE,0.073,0.09,0.27,0.0522335707307132,0.83214791016348,0.03,0.04,0.22,FALSE,107,0.208,2,1,0.441421409876884
2099819,2036826,38,1,1,1,1,105812,0.0736952,"Married.Filing.Jointly",97062,-122.767528536889,45.3600235388621,FALSE,0.25,FALSE,0.099,0.16,0.58,0.062412310554054,0.718285567779556,0.07,0.32,0.41,FALSE,108,0.17,3,2,0.329503504917463
2102380,2037642,40,1,1,1,1,692704,0.28328292,"Married.Filing.Jointly",97062,-122.766743436038,45.3690007858255,FALSE,0.28,FALSE,6e-05,0.05,0.14,0.0297253234459582,0.691026941582498,0.01,0,0.12,FALSE,109,0.318,2,1,0.274250934784319
2103101,2037873,43,1,1,1,1,143995,0.12801428,"Married.Filing.Jointly",97062,-122.765495438587,45.3622877245879,FALSE,0.25,FALSE,0.046,0.11,0.14,0.0519396334847285,0.747090546871764,0.01,0,0.11,FALSE,110,0.191,3,2,0.359883534046153
2103684,2038080,54,1,1,1,1,81595,1,"Single",97062,-122.767943403563,45.353799940004,TRUE,0.22,TRUE,0.0158,0.03,0.06,0.0393171681265673,0.756037645583541,0,0,0.04,FALSE,111,0.198,2,1,0.65500799904102
2103839,2038131,35,1,1,1,1,46058,0.08724689,"Married.Filing.Separately",97062,-122.782819085704,45.3681728552188,FALSE,0.25,FALSE,0.21,0.29,0.15,0.0742436008375604,0.71719409003547,0.01,0,0.12,FALSE,112,0.158,4,3,0.216283520202469
2104086,2038210,38,1,1,1,1,73638,0.0736952,"Single",97062,-122.773300671362,45.3556289745846,FALSE,0.25,FALSE,0.13,0.2,0.22,0.0672530675068657,0.729141767669691,0.03,0.01,0.19,FALSE,113,0.193,3,2,0.253115005863606
2105219,2038624,32,1,1,1,1,171514,0.12801428,"Married.Filing.Jointly",97224,-122.789786379881,45.3916073419509,FALSE,0.27,FALSE,0.046,0.16,0.39,0.0538372854385232,0.65046553532316,0.05,0.22,0.31,FALSE,114,0.204,5,4,0.339592013541644
2106253,2039096,45,1,1,1,1,75626,0.0736952,"Married.Filing.Jointly",97224,-122.793225677577,45.3911995596515,FALSE,0.23,FALSE,0.099,0.13,0.22,0.0611219483832265,0.779925565461998,0.03,0.01,0.19,FALSE,115,0.138,2,1,0.328811789565797
2107107,2039417,54,1,1,1,1,127310,0.08724689,"Married.Filing.Jointly",97223,-122.7950830875,45.4233869948283,FALSE,0.23,FALSE,0.046,0.08,0.21,0.0465562564079527,0.818121805905841,0.02,0.01,0.18,FALSE,116,0.183,8,7,0.513656228979011
2107794,2039631,33,1,1,1,1,96910,0.0736952,"Married.Filing.Jointly",97224,-122.79341843224,45.4217412665604,FALSE,0.26,FALSE,0.13,0.29,0.35,0.0679784448100411,0.685691283411867,0.05,0.2,0.28,TRUE,117,0.163,5,4,0.347290420953751
2108650,2039940,44,1,1,1,1,42912,0.06869751,"Married.Filing.Jointly",97223,-122.791987656119,45.4250016258853,FALSE,0.23,TRUE,0.13,0.16,0.31,0.0658869520833496,0.780590629804852,0.04,0.13,0.25,FALSE,118,0.128,4,3,0.456937923365879
2109045,2040081,28,1,1,1,1,65102,0.06694602,"Married.Filing.Jointly",97223,-122.794162149022,45.4270713528021,FALSE,0.26,FALSE,0.21,0.78,0.18,0.0784089576041126,0.663190410698527,0.02,0.01,0.16,FALSE,119,0.136,2,1,0.232097118240341
2109121,2040115,57,1,2,1,1,51348,0.06694602,"Married.Filing.Jointly",97223,-122.796197413264,45.4284431924242,FALSE,0.21,FALSE,0.099,0.09,0.08,0.0547809053766664,0.847890497415084,0,0,0.06,TRUE,120,0.132,2,1,0.450369790540226
2111515,2040993,39,1,1,1,1,58854,1,"Married.Filing.Jointly",97223,-122.788483925676,45.4383440373817,TRUE,0.24,FALSE,0.0339,0.08,0.34,0.0508165869030831,0.642614857015384,0.05,0.17,0.27,FALSE,121,0.134,5,4,0.489196270055814
2112026,2041189,28,1,1,1,1,52491,0.06694602,"Single",97078,-122.808772060086,45.4410846741712,FALSE,0.26,TRUE,0.21,1.12,0.19,0.0814928908859601,0.668839706014461,0.02,0.01,0.16,FALSE,122,0.169,2,1,0.217661143859879
2112744,2041487,50,1,1,1,1,152233,0.12801428,"Married.Filing.Jointly",97223,-122.801955753561,45.4366669558185,FALSE,0.24,TRUE,0.046,0.08,0.47,0.0453833731136344,0.7934807877984,0.06,0.26,0.35,FALSE,123,0.194,2,1,0.445414736572647
2114141,2042058,33,1,1,1,1,32888,0.06869751,"Single",97223,-122.811662221715,45.4336499549772,FALSE,0.25,FALSE,0.21,0.42,0.13,0.0781570561770789,0.707097091981406,0.01,0,0.1,FALSE,124,0.136,1,0,0.207084102065409
2114609,2042249,31,1,1,1,1,141478,0.08724689,"Married.Filing.Jointly",97223,-122.799875335305,45.4331168414845,FALSE,0.27,FALSE,0.099,0.26,0.08,0.0611901013988005,0.654550321446281,0,0,0.05,FALSE,125,0.19,3,2,0.27843443042631
2115087,2042457,38,1,1,1,1,31711,1,"Married.Filing.Jointly",97223,-122.806060684327,45.4364264651858,TRUE,0.24,TRUE,0.0339,0.1,0.22,0.0544453041420842,0.642066170574576,0.03,0.01,0.2,FALSE,126,0.12,3,2,0.323218731074318
2115454,2042596,42,1,1,1,1,184353,0.12801428,"Married.Filing.Jointly",97078,-122.807425133416,45.4401102784255,FALSE,0.25,FALSE,0.0339,0.1,0.11,0.0449842527000313,0.724219998676266,0,0,0.08,FALSE,127,0.209,3,2,0.339490406368479
2115804,2042740,34,1,1,1,1,62057,0.06694602,"Married.Filing.Jointly",97223,-122.811068069744,45.43125014245,FALSE,0.25,TRUE,0.13,0.33,0.24,0.072265992398081,0.701778153161043,0.03,0.02,0.21,FALSE,128,0.135,2,1,0.280817321506782
2116323,2042948,29,1,1,1,1,56980,0.06694602,"Single",97223,-122.789484470964,45.4409067362755,FALSE,0.26,TRUE,0.21,0.78,0.02,0.0782139757610759,0.670293010462331,0,0,0.01,FALSE,129,0.176,5,4,0.259633481494862
2117102,2043228,37,1,1,1,1,75036,1,"Married.Filing.Jointly",97078,-122.798255526,45.4431638702153,TRUE,0.25,FALSE,0.0339,0.09,0.01,0.0506449128660973,0.633512749033851,0,0,0.01,FALSE,130,0.137,3,2,0.626972287379279
2117330,2043315,49,1,1,1,1,81508,0.0736952,"Single",97223,-122.787464541884,45.4391207518945,FALSE,0.23,FALSE,0.099,0.1,0.24,0.0571672779858511,0.803043285987585,0.03,0.01,0.2,FALSE,131,0.198,3,2,0.488399651866105
2119796,2044242,33,0,1,1,1,57244,0.06694602,"Married.Filing.Jointly",97224,-122.841752848707,45.4220119828964,FALSE,0.28,FALSE,0.46,0.2,0.22,0.0578522980360407,0.782522875193793,0.03,0.01,0.19,FALSE,132,0.134,4,3,0.14332182709374
2119988,2044321,42,1,1,1,1,78111,0.0736952,"Married.Filing.Jointly",97223,-122.80206217936,45.4248755080681,FALSE,0.24,FALSE,0.099,0.14,0.27,0.0630081038889014,0.757609069026926,0.04,0.05,0.23,FALSE,133,0.142,4,3,0.351586479345894
2125425,2046529,66,1,1,1,1,143261,1,"Married.Filing.Jointly",97224,-122.783591123714,45.4064794156073,TRUE,0.21,TRUE,0.00075,0,0,0.031185719377164,0.83526343319868,0,0,0,FALSE,134,0.191,2,1,0.829610489199681
2127283,2047377,48,1,1,1,1,82164,1,"Single",97224,-122.763151856759,45.4122761924721,TRUE,0.23,TRUE,0.025,0.04,0.32,0.0436422902521649,0.707393748825788,0.04,0.15,0.26,FALSE,135,0.199,3,2,0.544019888986239
2127897,2047593,27,1,1,1,1,16636,0.08494558,"Married.Filing.Jointly",97224,-122.756786417458,45.4089503456591,FALSE,0.26,FALSE,0.29,1.61,0.34,0.0936705020591982,0.688858034427561,0.05,0.19,0.28,FALSE,136,0.1,3,2,0.268956834631207
2130269,2048476,47,1,1,1,1,178025,0.12801428,"Married.Filing.Jointly",97224,-122.773329438279,45.400851709628,FALSE,0.24,TRUE,0.0339,0.08,0.29,0.0438417540089239,0.768664589872742,0.04,0.11,0.24,FALSE,137,0.207,3,2,0.453343462115565
2130542,2048588,38,1,1,1,1,379025,0.28328292,"Married.Filing.Jointly",97224,-122.780476918564,45.4008881731375,FALSE,0.27,FALSE,0.00858,0.08,0.27,0.0344543225624038,0.670618253645085,0.04,0.09,0.23,FALSE,138,0.265,4,3,0.607173250400332
2131120,2048830,51,1,1,1,1,74331,0.0736952,"Married.Filing.Jointly",97224,-122.786102982378,45.3994766427164,FALSE,0.22,TRUE,0.099,0.1,0.55,0.0565684576445431,0.813306509755254,0.07,0.31,0.4,FALSE,139,0.137,5,4,0.380817936759133
2133295,2049920,24,1,1,1,1,17377,1,"Married.Filing.Jointly",97224,-122.783794923494,45.4120110881889,TRUE,0.26,FALSE,0.073,0.18,0.04,0.0678713062504168,0.609679962689532,0,0,0.03,TRUE,140,0.1,4,3,0.281715216462258
2133669,2050149,28,0,1,1,1,15422,0.08494558,"Single",97224,-122.786362333253,45.4086359389507,FALSE,0.29,FALSE,0.98,0.54,0.13,0.0696748256425197,0.770423503330168,0.01,0,0.1,FALSE,141,0.12,1,0,0.221632029608446
2134436,2050506,51,1,1,1,1,11287,0.1129313,"Married.Filing.Jointly",97224,-122.782735160622,45.4197591704936,FALSE,0.22,FALSE,0.13,0.11,0.2,0.0651896192211334,0.823920966527198,0.02,0.01,0.17,FALSE,142,0.1,2,1,0.481289796445351
2135195,2050845,28,0,1,1,1,39887,0.06869751,"Single",97224,-122.78118977667,45.4197832243648,FALSE,0.29,TRUE,0.72,0.42,0.11,0.0651663526022528,0.757410125537503,0,0,0.08,FALSE,143,0.144,2,1,0.159417961147255
2135218,2050855,39,1,1,1,1,40901,0.06869751,"Head.of.Household",97224,-122.778245959407,45.4175542346594,FALSE,0.24,TRUE,0.13,0.2,0.18,0.0711420825052937,0.748437731685395,0.02,0,0.15,TRUE,144,0.134,2,1,0.326830412616866
2137071,2051599,28,1,1,1,1,57217,1,"Married.Filing.Jointly",97224,-122.778594568558,45.413382822116,TRUE,0.26,FALSE,0.046,0.13,0.26,0.0586093232098385,0.618643855661807,0.03,0.05,0.22,FALSE,145,0.134,2,1,0.287025745374027
2138455,2052110,26,1,1,1,1,52440,0.06694602,"Head.of.Household",97224,-122.763522072085,45.4191089235415,FALSE,0.26,FALSE,0.21,1.43,0.11,0.084882502566797,0.660088093279808,0.01,0,0.08,FALSE,146,0.141,2,1,0.277999358034259
2140164,2052781,25,0,1,1,1,44616,0.06869751,"Head.of.Household",97223,-122.766628201411,45.4299078180488,FALSE,0.3,TRUE,0.62,0.78,0.27,0.0668820313450208,0.731406319689105,0.04,0.11,0.23,FALSE,147,0.135,2,1,0.182448637815416
2141751,2053403,28,1,1,1,1,168113,0.12801428,"Married.Filing.Jointly",97180,-122.847111920108,45.354891992884,FALSE,0.27,FALSE,0.073,0.26,0.24,0.0567823198879661,0.632374770864295,0.03,0.02,0.2,FALSE,148,0.202,3,2,0.21059755156576
2141980,2053490,40,0,1,1,1,19242,0.08494558,"Head.of.Household",97180,-122.832393146442,45.3543762677023,FALSE,0.27,TRUE,0.62,0.14,0.1,0.0584377249406467,0.828137955352347,0,0,0.07,TRUE,149,0.116,3,2,0.208177729755363
2142739,2053772,42,0,1,1,1,67461,1,"Married.Filing.Jointly",97180,-122.831197299046,45.357245941867,TRUE,0.27,FALSE,0.29,0.05,0.08,0.0365610896932579,0.759094590228367,0,0,0.06,FALSE,150,0.136,4,3,0.341362733432339
2144176,2054329,20,0,1,1,1,18634,0.08494558,"Married.Filing.Jointly",97180,-122.832460873183,45.3534897323876,FALSE,0.3,FALSE,0.98,1.82,0.33,0.0770143710490908,0.709606921599448,0.05,0.19,0.26,FALSE,151,0.1,2,1,0.0870593622880136
2144954,2054626,52,1,1,1,1,145428,0.12801428,"Married.Filing.Jointly",97180,-122.838333617966,45.3485249376693,FALSE,0.23,TRUE,0.046,0.08,0.15,0.0454520035132721,0.807124441780791,0.01,0,0.12,FALSE,152,0.192,2,1,0.348646424486912
2145920,2054979,41,0,1,1,1,18454,0.08494558,"Single",97180,-122.842017219129,45.3491736903737,FALSE,0.27,FALSE,0.46,0.14,0.26,0.0573010167068479,0.833533798913209,0.03,0.06,0.22,FALSE,153,0.125,1,0,0.267264353797238
2147327,2055508,47,0,1,1,1,14171,0.1129313,"Single",97180,-122.847111920108,45.354891992884,FALSE,0.26,TRUE,0.46,0.11,0.1,0.0536550830885414,0.855746403398001,0,0,0.07,FALSE,154,0.117,1,0,0.2263591883004
2150303,2056869,57,1,1,1,1,93444,0.0736952,"Married.Filing.Jointly",97221,-122.744058921031,45.504114787875,FALSE,0.22,TRUE,0.062,0.08,0.32,0.0498037260164812,0.842161805427686,0.04,0.16,0.26,FALSE,155,0.159,2,1,0.488138241130493
2152038,2057557,19,1,1,1,1,21377,0.08494558,"Married.Filing.Jointly",97229,-122.833926437088,45.5330618304223,FALSE,0.27,FALSE,0.29,12.72,0.05,0.100173699109557,0.639888233867853,0,0,0.03,FALSE,156,0.106,2,1,0.101183047314311
2152237,2057643,25,1,1,1,1,21883,0.08494558,"Single",97229,-122.825785050233,45.5388193962431,FALSE,0.26,FALSE,0.29,1.61,0.26,0.0947941785690055,0.67620542462883,0.03,0.06,0.22,TRUE,157,0.129,1,0,0.269699191701816
2153546,2058155,23,0,1,1,1,33949,0.06869751,"Married.Filing.Jointly",97229,-122.838195340434,45.5401158012081,FALSE,0.3,FALSE,0.98,1.43,0.24,0.0711908492734558,0.726636860871588,0.03,0.03,0.21,FALSE,158,0.122,2,1,0.159942379474524
2154592,2058507,54,1,1,1,1,65695,0.06694602,"Married.Filing.Jointly",97229,-122.839491714998,45.5409727319308,FALSE,0.22,TRUE,0.099,0.1,0.18,0.0554125139155817,0.828896192304704,0.02,0.01,0.16,TRUE,159,0.136,2,1,0.613829414648991
2155436,2058899,28,0,1,1,1,5791,0.08494558,"Married.Filing.Separately",97078,-122.760187879558,45.4528026076236,FALSE,0.29,FALSE,0.98,0.78,0.26,0.0716076789870112,0.773018818749426,0.04,0.09,0.22,TRUE,160,0.1,3,2,0.279742978504522
2158843,2060238,41,0,1,1,1,121343,1,"Married.Filing.Separately",97223,-122.758451006196,45.4396481627358,TRUE,0.28,TRUE,0.29,0.04,0.23,0.0334603167624032,0.750216579543113,0.03,0.01,0.2,FALSE,161,0.229,5,4,0.358340692664488
2162640,2062490,26,1,1,1,1,46307,0.06869751,"Married.Filing.Jointly",97224,-122.817589466119,45.4109448964761,FALSE,0.26,FALSE,0.21,1.26,0.11,0.0872007082414471,0.665294109119089,0.01,0,0.09,FALSE,162,0.13,2,1,0.250036789526861
2162884,2062601,57,1,1,1,1,65997,0.06694602,"Married.Filing.Jointly",97224,-122.826695239428,45.4112561172201,FALSE,0.21,TRUE,0.062,0.08,0.13,0.0533334385007576,0.846907615016273,0.01,0,0.1,FALSE,163,0.136,2,1,0.467498607485221
2163230,2062750,37,1,1,1,1,44284,0.06869751,"Married.Filing.Jointly",97224,-122.80515825824,45.407377863495,FALSE,0.24,FALSE,0.21,0.26,0.2,0.0723019142650449,0.731981830497376,0.02,0.01,0.17,FALSE,164,0.129,3,2,0.312848503836789
2163250,2062758,53,1,2,1,1,71313,1,"Married.Filing.Jointly",97224,-122.817738397097,45.4087443215126,TRUE,0.22,FALSE,0.0158,0.03,0.04,0.0408421319009004,0.749790884717439,0,0,0.03,FALSE,165,0.137,5,4,0.571816139581579
2164228,2063159,26,1,1,1,1,40486,0.06869751,"Married.Filing.Jointly",97224,-122.818800821989,45.4001992894174,FALSE,0.26,FALSE,0.29,1.61,0.09,0.0894182869838549,0.672231229757186,0,0,0.06,FALSE,166,0.127,2,1,0.168335535874095
2165423,2063633,39,1,1,1,1,706869,0.28328292,"Married.Filing.Jointly",97224,-122.799402439321,45.4132277324226,FALSE,0.29,FALSE,0,0.04,0.63,0.0293521795219729,0.688857288531007,0.08,0.38,0.49,FALSE,167,0.319,2,1,0.395053430806943
2165728,2063768,50,0,1,1,1,17794,1,"Single",97224,-122.835699554322,45.4122145579874,TRUE,0.25,TRUE,0.29,0.04,0.01,0.037164407522093,0.815561665724957,0,0,0,TRUE,168,0.124,1,0,0.438782436080762
2167174,2064261,39,1,1,1,1,49723,0.06694602,"Single",97124,-122.976133860078,45.5389227450512,FALSE,0.24,FALSE,0.13,0.2,0.05,0.0691713038162829,0.74315609720281,0,0,0.03,FALSE,169,0.165,7,6,0.402704002251647
2167997,2064518,63,1,1,1,1,72224,1,"Single",97124,-122.961877821773,45.5372356759737,TRUE,0.2,TRUE,0.00737,0.01,0.26,0.0345078935368662,0.813795902688668,0.03,0.03,0.22,FALSE,170,0.191,6,5,0.744230489292908
2170656,2065379,52,1,1,1,1,67186,1,"Married.Filing.Jointly",97124,-122.967981931044,45.535428333232,TRUE,0.22,FALSE,0.025,0.03,0.29,0.0428735597409397,0.746159116032528,0.04,0.1,0.24,FALSE,171,0.136,3,2,0.623207693832387
2172461,2066063,26,1,1,1,1,57468,0.06694602,"Married.Filing.Jointly",97124,-122.96478922561,45.5267953518202,FALSE,0.26,FALSE,0.21,1.26,0.28,0.083389021082387,0.657206399956332,0.04,0.09,0.23,FALSE,172,0.134,2,1,0.191435084753766
2172832,2066208,67,1,1,1,1,20271,1,"Married.Filing.Jointly",97124,-122.964124858509,45.5243828515891,TRUE,0.19,TRUE,0.0158,0.01,0.16,0.037960195143068,0.843880249701633,0.01,0,0.13,TRUE,173,0.104,3,2,0.816806761842317
2174059,2066699,44,1,1,1,1,104076,0.0736952,"Married.Filing.Jointly",97124,-122.963477629395,45.5252557528454,FALSE,0.24,TRUE,0.099,0.11,0.2,0.0576506021456858,0.764576511720628,0.02,0.01,0.17,FALSE,174,0.169,4,3,0.276397509042729
2176367,2067546,39,1,1,1,1,147374,0.12801428,"Married.Filing.Jointly",97124,-122.985645863947,45.5323670500571,FALSE,0.25,FALSE,0.062,0.13,0.08,0.0535781779718837,0.710310494901104,0,0,0.06,TRUE,175,0.193,4,3,0.235558317421629
2177284,2067863,70,1,1,1,1,51195,0.06694602,"Married.Filing.Jointly",97124,-122.980157412667,45.5378073815087,FALSE,0.19,TRUE,0.062,0.04,0.09,0.0458910384781454,0.893521958847625,0,0,0.06,FALSE,176,0.132,2,1,0.530684245517595
2177477,2067928,53,1,1,1,1,106166,0.0736952,"Married.Filing.Jointly",97124,-122.993383328613,45.5479936214227,FALSE,0.22,FALSE,0.062,0.09,0.13,0.0514367165629524,0.817067887496108,0.01,0,0.11,TRUE,177,0.17,5,4,0.456959597347934
2178321,2068219,30,1,1,1,1,40486,0.06869751,"Single",97124,-122.987827300614,45.5483352047543,FALSE,0.26,FALSE,0.21,0.78,0.09,0.0817411830668194,0.688030021850214,0,0,0.06,FALSE,178,0.146,2,1,0.293476017620603
2178476,2068267,41,1,1,1,1,80601,1,"Single",97124,-122.983472795869,45.5401301863796,TRUE,0.24,FALSE,0.025,0.07,0.26,0.0472272509199837,0.65112781311675,0.03,0.04,0.22,FALSE,179,0.198,4,3,0.355358266407687
2178644,2068328,35,1,1,1,1,31627,0.06869751,"Married.Filing.Jointly",97124,-122.986810249022,45.5423628859439,FALSE,0.25,FALSE,0.21,0.33,0.03,0.0765642679137652,0.721392291220917,0,0,0.02,FALSE,180,0.12,2,1,0.30233883999646
2181057,2069117,34,1,1,1,1,29883,0.07314362,"Married.Filing.Jointly",97124,-122.995367708009,45.5321698341153,FALSE,0.25,FALSE,0.21,0.42,0.08,0.0782018109336563,0.715273249089124,0,0,0.05,FALSE,181,0.118,6,5,0.346763699893269
2184263,2070200,21,1,1,1,1,21268,0.08494558,"Head.of.Household",97124,-122.989445346767,45.5274843738835,FALSE,0.27,TRUE,0.29,4.26,0.06,0.0993588887844779,0.649819989255957,0,0,0.04,FALSE,182,0.119,3,2,0.243867026204412
2185752,2070879,29,1,1,1,1,24735,0.07314362,"Married.Filing.Jointly",97124,-122.975815059366,45.5266632018717,FALSE,0.26,FALSE,0.29,0.99,0.21,0.0893969565146906,0.697105943073175,0.02,0.01,0.19,FALSE,183,0.112,2,1,0.224115486033457
2188171,2071681,36,1,1,1,1,46908,0.06869751,"Single",97123,-122.959611441903,45.5023061114178,FALSE,0.25,TRUE,0.21,0.29,0.07,0.0727850115889605,0.722096830484983,0,0,0.04,TRUE,184,0.16,4,3,0.224498601676797
2188211,2071695,45,0,1,1,1,18143,1,"Single",97123,-122.960127700971,45.4999119911508,TRUE,0.26,TRUE,0.29,0.05,0.23,0.0398281849962113,0.789466519400348,0.03,0.02,0.2,FALSE,185,0.124,1,0,0.443877843165611
2191057,2072780,32,1,1,1,1,35768,0.06869751,"Married.Filing.Jointly",97123,-122.985723916655,45.5174567438839,FALSE,0.25,FALSE,0.21,0.54,0.33,0.0791111702617913,0.698384591076914,0.04,0.17,0.26,FALSE,186,0.124,2,1,0.301272489275534
2193640,2073726,32,1,1,1,1,48099,0.06869751,"Married.Filing.Jointly",97123,-122.947595046976,45.5169865588277,FALSE,0.25,FALSE,0.21,0.42,0.17,0.076652151750565,0.692284993460283,0.02,0,0.15,FALSE,187,0.13,4,3,0.164880131083954
2193823,2073782,62,1,1,1,1,172081,0.12801428,"Married.Filing.Jointly",97124,-122.944129882998,45.518807640853,FALSE,0.22,TRUE,0.025,0.03,0.21,0.0345577025427798,0.85024496128562,0.02,0.01,0.19,FALSE,188,0.204,2,1,0.604627842515239
2194201,2073902,32,0,2,1,1,23134,0.08494558,"Married.Filing.Jointly",97124,-122.938915871551,45.5178418533042,FALSE,0.28,FALSE,0.62,0.29,0.12,0.0643993760908346,0.788969795719699,0.01,0,0.09,FALSE,189,0.109,6,5,0.262914795475601
2194563,2074021,60,1,1,1,1,124582,1,"Married.Filing.Jointly",97124,-122.948565184046,45.5188007229119,TRUE,0.22,FALSE,0.00295,0.01,0.21,0.0333348221683326,0.799359536240733,0.02,0.01,0.18,FALSE,190,0.182,2,1,0.708006288820497
2195525,2074299,37,1,1,1,1,122454,0.08724689,"Married.Filing.Jointly",97123,-122.95148088596,45.5170332809397,FALSE,0.25,FALSE,0.085,0.16,0.05,0.0592920064946538,0.704344680652406,0,0,0.03,FALSE,191,0.181,5,4,0.397485746293333
2195782,2074364,41,1,1,1,1,34859,0.06869751,"Married.Filing.Jointly",97124,-122.949858028443,45.5192018469205,FALSE,0.24,TRUE,0.13,0.18,0.16,0.0699191111319832,0.761831739850599,0.01,0,0.13,FALSE,192,0.123,4,3,0.457519871365357
2197036,2074778,35,1,1,1,1,32701,0.06869751,"Married.Filing.Jointly",97124,-122.952094767702,45.5208635105254,FALSE,0.25,FALSE,0.18,0.33,0.05,0.0764383142240872,0.720917896886296,0,0,0.03,FALSE,193,0.121,2,1,0.345364807514649
2198566,2075336,32,1,1,1,1,77790,0.0736952,"Married.Filing.Jointly",97124,-122.935130497686,45.5228083756022,FALSE,0.26,FALSE,0.13,0.33,0.15,0.0718390853210135,0.683774995832065,0.01,0,0.12,TRUE,194,0.141,4,3,0.366381169488243
2198918,2075457,38,1,1,1,1,257663,1,"Married.Filing.Jointly",97123,-122.952449922273,45.5096617755554,TRUE,0.27,TRUE,4e-05,0.03,0.33,0.0324320456434283,0.627960008646157,0.05,0.17,0.26,FALSE,195,0.235,4,3,0.403263239136028
2200101,2075861,53,1,1,1,1,101700,0.0736952,"Married.Filing.Jointly",97123,-122.963150518431,45.5104398249049,FALSE,0.22,FALSE,0.062,0.09,0.23,0.0521575467016661,0.819113532828996,0.03,0.01,0.2,FALSE,196,0.167,3,2,0.534508499852934
2201650,2076337,36,1,1,1,1,32343,1,"Married.Filing.Jointly",97123,-122.971321748252,45.5161353736009,TRUE,0.25,FALSE,0.046,0.1,0.13,0.0559184355395431,0.634720575183856,0.01,0,0.1,FALSE,197,0.121,7,6,0.558361504147482
2205745,2077742,56,1,1,1,1,520690,1,"Married.Filing.Jointly",97123,-122.936621232369,45.502057139266,TRUE,0.25,TRUE,0,0,0.1,0.0289771998256249,0.781536265195186,0,0,0.07,FALSE,198,0.292,3,2,0.632749215539177
2206099,2077905,35,0,1,1,1,25288,0.07314362,"Single",97123,-122.931907083721,45.5040526775119,FALSE,0.28,FALSE,0.62,0.2,0.1,0.0615033313098125,0.804652450737864,0,0,0.07,FALSE,199,0.132,1,0,0.239845597766924
2206695,2078137,31,1,1,1,1,62341,1,"Married.Filing.Jointly",97123,-122.928338670247,45.5017192016637,TRUE,0.26,TRUE,0.0339,0.11,0.1,0.0561300595661782,0.622846338654463,0,0,0.08,FALSE,200,0.135,5,4,0.651856885979602
2206964,2078234,40,1,1,1,1,31505,0.06869751,"Married.Filing.Jointly",97123,-122.915739974957,45.5005674592408,FALSE,0.24,FALSE,0.18,0.2,0.2,0.0713279895505492,0.757231390482931,0.02,0.01,0.17,FALSE,201,0.12,2,1,0.372410677279616
