"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2008072,2002859,26,1,1,1,1,32548,0.06869751,"Head.of.Household",97006,-122.864247326557,45.5464369771085,FALSE,0.26,TRUE,0.29,1.51,0.0914774265000985,0.671555570439142,0.04,0.14,0.26,FALSE,107,0.13,2,1,0.198238470337586
2008340,2002940,43,1,1,1,1,40729,0.06869751,"Head.of.Household",97229,-122.859053727267,45.5537440458652,FALSE,0.23,FALSE,0.16,0.17,0.0689002585751176,0.770749518615908,0.07,0.31,0.43,TRUE,108,0.134,2,1,0.518200416855212
2008594,2003013,43,1,1,1,1,21668,0.07314362,"Married.Filing.Jointly",97229,-122.860902421167,45.5496148279205,FALSE,0.23,TRUE,0.16,0.19,0.0723884143358331,0.776792609281468,0.01,0,0.1,TRUE,109,0.107,5,4,0.378614149066425
2008731,2003055,36,1,1,1,1,103919,0.0736952,"Married.Filing.Jointly",97006,-122.86512804408,45.5461634879129,FALSE,0.25,FALSE,0.098,0.22,0.0649637805063129,0.700052052895529,0.01,0,0.12,FALSE,110,0.168,2,1,0.234562926036522
2008733,2003056,37,1,1,1,1,85398,0.0736952,"Married.Filing.Jointly",97006,-122.858323658173,45.5409121299284,FALSE,0.25,FALSE,0.16,0.24,0.0682688095439378,0.717195752751218,0,0,0.06,FALSE,111,0.151,4,3,0.339541208108286
2008741,2003058,52,1,1,1,1,197343,0.12801428,"Married.Filing.Jointly",97229,-122.866060977608,45.5557237065077,FALSE,0.24,TRUE,0.0183,0.06,0.0384475765232922,0.793542873212649,0.01,0,0.12,FALSE,112,0.214,5,4,0.500638955628743
2008924,2003114,29,0,1,1,1,10118,0.1129313,"Single",97229,-122.865940593317,45.5540853743368,FALSE,0.29,FALSE,1,0.64,0.0723653763925396,0.775305017918686,0.03,0.04,0.22,FALSE,113,0.104,1,0,0.159192746170977
2008942,2003119,31,1,1,1,1,40445,0.06869751,"Married.Filing.Jointly",97006,-122.861005729746,45.5472026697124,FALSE,0.25,FALSE,0.21,0.64,0.0829988260044135,0.695497849693323,0.05,0.22,0.32,FALSE,114,0.127,5,4,0.377313060789857
2009042,2003147,33,1,1,1,1,47705,1,"Married.Filing.Jointly",97229,-122.85921631444,45.5543068120199,TRUE,0.25,FALSE,0.0392,0.1,0.0573454728409243,0.626090436244238,0.03,0.03,0.21,FALSE,115,0.13,3,2,0.353919052468921
2009051,2003150,41,1,2,1,1,77860,0.0736952,"Married.Filing.Jointly",97229,-122.85951672476,45.5489200507487,FALSE,0.24,TRUE,0.098,0.17,0.0658188278322412,0.747186315597278,0.03,0.01,0.19,FALSE,116,0.141,4,3,0.447486893143584
2009091,2003162,41,1,2,1,1,8513,1,"Married.Filing.Jointly",97229,-122.856841375705,45.5475845724871,TRUE,0.23,FALSE,0.053,0.09,0.0572031900452808,0.663681571709168,0.05,0.18,0.28,FALSE,117,0.1,3,2,0.451318436886207
2009160,2003183,45,1,1,1,1,84192,0.0736952,"Single",97006,-122.861499028693,45.547162764089,FALSE,0.24,TRUE,0.098,0.13,0.0618788773993489,0.773843856084619,0.05,0.17,0.28,FALSE,118,0.2,4,3,0.366782153190608
2009176,2003187,39,1,1,1,1,37839,0.06869751,"Married.Filing.Jointly",97006,-122.858323658173,45.5409121299284,FALSE,0.24,FALSE,0.16,0.24,0.0733393519878388,0.745043267722998,0.02,0.01,0.16,FALSE,119,0.125,4,3,0.329984736838149
2009307,2003226,35,1,1,1,1,80164,0.0736952,"Married.Filing.Jointly",97229,-122.866060977608,45.5557237065077,FALSE,0.25,TRUE,0.16,0.27,0.0714641754433509,0.705712062658911,0,0,0.08,TRUE,120,0.144,6,5,0.191873673375499
2009333,2003233,53,1,1,1,1,78376,0.0736952,"Married.Filing.Jointly",97229,-122.861847919211,45.5543010238503,FALSE,0.22,FALSE,0.072,0.09,0.0555807803077743,0.817456451748557,0.05,0.17,0.28,FALSE,121,0.142,2,1,0.498608446409048
2009396,2003260,21,1,1,1,1,22123,0.07314362,"Married.Filing.Jointly",97006,-122.87771334975,45.546483689718,FALSE,0.27,FALSE,0.29,5.74,0.0999554358320232,0.648257322318673,0.02,0.01,0.17,FALSE,122,0.107,2,1,0.146666093277961
2009496,2003319,45,1,1,1,1,87457,0.0736952,"Married.Filing.Jointly",97006,-122.873204423517,45.5452186250966,FALSE,0.24,FALSE,0.098,0.13,0.0613493059301442,0.773092145631845,0.06,0.28,0.38,FALSE,123,0.153,4,3,0.366782153190608
2009521,2003332,24,1,1,1,1,44566,0.06869751,"Married.Filing.Jointly",97006,-122.876840479253,45.5478824170303,FALSE,0.27,FALSE,0.29,2.17,0.0915374813535169,0.654485104059899,0.01,0,0.12,FALSE,124,0.129,2,1,0.160913382537898
2009623,2003391,22,0,1,1,1,8148,1,"Single",97006,-122.876636555424,45.5479902097148,TRUE,0.3,FALSE,0.33,0.19,0.0579611434264703,0.633586934670757,0,0,0.08,FALSE,125,0.1,1,0,0.177850482089718
2009709,2003442,46,0,2,1,1,3640,0.18674594,"Married.Filing.Jointly",97006,-122.876073804314,45.5458248452414,FALSE,0.26,FALSE,0.71,0.13,0.0584053429582203,0.856201563270344,0.03,0.03,0.21,FALSE,126,0.1,3,2,0.2162175148072
2009786,2003486,58,1,1,1,1,12598,0.1129313,"Single",97006,-122.876073804314,45.5458248452414,FALSE,0.21,FALSE,0.16,0.09,0.0609716986221721,0.851947354311211,0,0,0.08,FALSE,127,0.113,1,0,0.559738093713996
2009992,2003603,33,1,1,1,1,25978,1,"Head.of.Household",97006,-122.873733144006,45.5465108633395,TRUE,0.25,FALSE,0.053,0.12,0.0601788568904168,0.628564278196508,0.03,0.03,0.22,FALSE,128,0.124,2,1,0.253081799668699
2010026,2003624,29,1,1,1,1,12651,1,"Married.Filing.Jointly",97006,-122.879640696256,45.5473633401796,TRUE,0.25,TRUE,0.072,0.15,0.0662493397111605,0.61975583187935,0,0,0.02,FALSE,129,0.1,4,3,0.308982227361456
2010102,2003669,43,0,1,1,1,79786,0.0736952,"Single",97006,-122.87591720461,45.5459686922631,FALSE,0.27,FALSE,0.39,0.12,0.0496325949244426,0.827906775304402,0,0,0.02,FALSE,130,0.197,4,3,0.291494379952626
2010113,2003675,32,0,1,1,1,21647,0.07314362,"Head.of.Household",97006,-122.876073804314,45.5458248452414,FALSE,0.28,FALSE,0.71,0.31,0.0659053552076387,0.784422905104293,0.04,0.1,0.24,FALSE,131,0.119,4,3,0.202314410811822
2010141,2003690,34,1,1,1,1,67775,0.0736952,"Married.Filing.Jointly",97006,-122.876073804314,45.5458248452414,FALSE,0.25,FALSE,0.16,0.31,0.0738664444727453,0.701022950025862,0.02,0.01,0.18,FALSE,132,0.136,4,3,0.376354810344969
2010336,2003813,54,1,1,1,1,113374,0.08724689,"Married.Filing.Jointly",97006,-122.868943136906,45.5554390158896,FALSE,0.23,TRUE,0.053,0.07,0.0485709477384925,0.815239326567587,0.04,0.08,0.23,FALSE,133,0.175,2,1,0.480487774505635
2010447,2003849,30,1,1,1,1,109549,0.08724689,"Married.Filing.Jointly",97006,-122.871789428204,45.5506311834749,FALSE,0.26,FALSE,0.098,0.4,0.0682392777269559,0.65489934734875,0,0,0.01,FALSE,134,0.173,4,3,0.262640138749352
2010507,2003870,55,1,1,1,1,88756,0.0736952,"Married.Filing.Jointly",97006,-122.870973297826,45.5523359644309,FALSE,0.22,FALSE,0.072,0.08,0.0528396472557741,0.825532445043696,0.04,0.16,0.28,FALSE,135,0.155,2,1,0.417968209102983
2010522,2003875,57,1,1,1,1,124745,0.08724689,"Married.Filing.Jointly",97006,-122.870761120444,45.5465300422702,FALSE,0.22,FALSE,0.0392,0.06,0.0451264695926731,0.82890741346335,0.04,0.16,0.27,FALSE,136,0.182,2,1,0.522111623279047
2010568,2003893,47,1,1,1,1,103053,0.0736952,"Married.Filing.Jointly",97006,-122.871926878701,45.5476474868299,FALSE,0.23,FALSE,0.072,0.1,0.0559335741494956,0.779506134331384,0.04,0.13,0.25,FALSE,137,0.168,5,4,0.336094056240929
2010604,2003906,35,1,1,1,1,117990,0.08724689,"Married.Filing.Jointly",97006,-122.875236573224,45.5507880182838,FALSE,0.26,FALSE,0.098,0.22,0.0622094150169533,0.687456617243493,0.04,0.1,0.24,FALSE,138,0.178,4,3,0.227646795452573
2010641,2003920,40,1,1,1,1,129376,0.12801428,"Married.Filing.Jointly",97006,-122.872884021557,45.550969946325,FALSE,0.25,FALSE,0.072,0.13,0.0544443462002046,0.716486643258601,0.07,0.35,0.47,FALSE,139,0.185,3,2,0.253063539450083
2010700,2003942,52,1,1,1,1,121222,0.08724689,"Married.Filing.Jointly",97006,-122.870297025545,45.5472451006949,FALSE,0.23,TRUE,0.053,0.08,0.0482406711992463,0.802009213159909,0,0,0.03,FALSE,140,0.18,2,1,0.551012859313266
2010732,2003957,38,0,1,1,1,21743,0.0736952,"Married.Filing.Separately",97006,-122.869259183593,45.5528560765727,FALSE,0.27,TRUE,0.71,0.19,0.0610210038539657,0.815954647972682,0.01,0,0.11,TRUE,141,0.129,3,2,0.386819552509187
2010805,2003985,41,1,1,1,1,46512,0.06694602,"Head.of.Household",97006,-122.874055885935,45.5471187913027,FALSE,0.24,FALSE,0.16,0.19,0.0699430783747685,0.756106482326814,0.02,0.01,0.19,FALSE,142,0.136,2,1,0.283870283577182
2010844,2003999,49,1,1,1,1,182583,0.12801428,"Married.Filing.Jointly",97006,-122.871017726454,45.5525160356659,FALSE,0.24,FALSE,0.0289,0.07,0.0415022212924811,0.77452017411869,0,0,0.08,FALSE,143,0.209,2,1,0.477131734966122
2010875,2004012,32,0,1,1,1,51862,0.06694602,"Head.of.Household",97006,-122.874706639637,45.5505849145235,FALSE,0.28,TRUE,0.45,0.27,0.0613657762858148,0.773717996068076,0.02,0.01,0.17,FALSE,144,0.14,3,2,0.092685841791513
2010909,2004024,26,1,1,1,1,67821,0.0736952,"Single",97006,-122.872055232645,45.5492318171171,FALSE,0.26,TRUE,0.21,1.05,0.0843143500916966,0.655195806137736,0.04,0.08,0.23,FALSE,145,0.188,2,1,0.161432066665464
2010958,2004042,60,1,1,1,1,20933,1,"Married.Filing.Jointly",97006,-122.8712746928,45.5493884587499,TRUE,0.21,TRUE,0.0289,0.03,0.043370176892784,0.800120702745112,0,0,0.08,FALSE,146,0.105,2,1,0.631753212330453
2010975,2004048,32,0,1,1,1,88892,0.0736952,"Married.Filing.Jointly",97006,-122.87055827505,45.5478394670365,FALSE,0.29,FALSE,0.45,0.24,0.0566962964742474,0.764714825826932,0.04,0.11,0.24,FALSE,147,0.155,4,3,0.221300110125565
2011004,2004057,50,1,1,1,1,89044,0.0736952,"Married.Filing.Jointly",97006,-122.870297025545,45.5472451006949,FALSE,0.23,FALSE,0.072,0.1,0.0567080567201498,0.800225219794791,0.03,0.01,0.2,TRUE,148,0.155,5,4,0.489071728671294
2011176,2004121,53,1,1,1,1,206287,0.12801428,"Married.Filing.Jointly",97006,-122.874050120139,45.5514212907112,FALSE,0.24,TRUE,0.0183,0.05,0.0370804263577037,0.798357937173013,0,0,0.08,FALSE,149,0.217,5,4,0.602434916919707
2011283,2004156,37,1,1,1,1,129550,0.12801428,"Married.Filing.Jointly",97006,-122.874706639637,45.5505849145235,FALSE,0.26,TRUE,0.072,0.17,0.0571316313031197,0.694563131025952,0,0,0.07,FALSE,150,0.185,4,3,0.423434783486447
2011293,2004159,60,1,1,1,1,254570,0.28328292,"Married.Filing.Jointly",97006,-122.869514177377,45.5528383660205,FALSE,0.24,FALSE,0.00463,0.02,0.0322653643679261,0.841254094294653,0.04,0.13,0.25,FALSE,151,0.233,2,1,0.60693547392687
2011317,2004167,52,1,1,1,1,56440,0.06694602,"Single",97006,-122.868271087314,45.5535390213801,FALSE,0.22,FALSE,0.098,0.1,0.0591687870162688,0.816758282371153,0.01,0,0.12,FALSE,152,0.175,1,0,0.393154503947966
2011366,2004182,27,0,1,1,1,40234,0.06869751,"Head.of.Household",97006,-122.871527412924,45.5520485552395,FALSE,0.29,FALSE,0.71,0.64,0.0674646575107373,0.745657863068613,0.04,0.13,0.25,FALSE,153,0.134,2,1,0.155378388238975
2011464,2004221,31,1,1,1,1,20817,0.07314362,"Single",97104,-122.881649736061,45.5526850638624,FALSE,0.25,TRUE,0.21,0.82,0.0877555183003143,0.705999167988914,0,0,0.08,FALSE,154,0.128,1,0,0.27843443042631
2011532,2004244,47,1,1,1,1,161085,0.12801428,"Married.Filing.Jointly",97104,-122.890288945251,45.5525271681265,FALSE,0.24,TRUE,0.0392,0.08,0.0449190678716918,0.762458102922671,0.05,0.2,0.29,FALSE,155,0.199,4,3,0.42556025168596
2011543,2004247,49,1,1,1,1,145558,0.12801428,"Married.Filing.Jointly",97104,-122.87859576206,45.5578889656361,FALSE,0.24,FALSE,0.0392,0.08,0.0459730497162525,0.780344092842137,0,0,0.04,FALSE,156,0.192,3,2,0.555854285432575
2011553,2004251,65,0,2,1,1,20844,0.07314362,"Head.of.Household",97104,-122.884855710258,45.5536964581407,FALSE,0.23,FALSE,0.33,0.04,0.0429162868438013,0.920228536267755,0.03,0.04,0.22,FALSE,157,0.118,2,1,0.493398344992408
2011642,2004285,48,1,1,1,1,158094,0.12801428,"Married.Filing.Jointly",97104,-122.883475686659,45.55378506931,FALSE,0.24,FALSE,0.0392,0.08,0.0448490151859796,0.77090628449541,0.03,0.01,0.19,FALSE,158,0.198,3,2,0.416590575976178
2011665,2004293,35,0,2,1,1,96389,1,"Married.Filing.Jointly",97104,-122.878926937345,45.5582043536595,TRUE,0.28,FALSE,0.29,0.07,0.0402902267974813,0.697384870073928,0.03,0.01,0.19,FALSE,159,0.162,4,3,0.363924612431378
2011707,2004306,30,1,1,1,1,154162,0.12801428,"Married.Filing.Jointly",97104,-122.891330721641,45.5517630743518,FALSE,0.27,FALSE,0.072,0.24,0.0575223314207661,0.643273428784104,0.04,0.08,0.23,FALSE,160,0.195,3,2,0.293476017620603
2011750,2004320,31,0,1,1,1,126489,1,"Married.Filing.Jointly",97104,-122.889806056413,45.5518156201221,TRUE,0.3,TRUE,0.29,0.07,0.0377504401926579,0.660273422058746,0.03,0.04,0.21,TRUE,161,0.183,4,3,0.401637094502105
2011796,2004337,32,1,1,1,1,75292,0.0736952,"Single",97104,-122.883674522051,45.5499373214008,FALSE,0.26,TRUE,0.16,0.4,0.075127916451302,0.686896602448272,0.01,0,0.1,FALSE,162,0.194,3,2,0.267034535373844
2011810,2004343,50,1,1,1,1,157626,0.12801428,"Married.Filing.Jointly",97104,-122.880195892445,45.5549653147855,FALSE,0.24,FALSE,0.0392,0.07,0.0438996717834628,0.785734809921772,0.01,0,0.12,FALSE,163,0.197,5,4,0.552562647732858
2011977,2004400,42,1,1,1,1,113232,1,"Married.Filing.Jointly",97006,-122.871048844322,45.5534746828573,TRUE,0.24,TRUE,0.0183,0.06,0.0434155599058179,0.651658810322219,0.02,0.01,0.18,FALSE,164,0.175,4,3,0.375337918382274
2012154,2004462,47,1,1,1,1,127676,0.12801428,"Married.Filing.Jointly",97104,-122.88510544988,45.5537417148495,FALSE,0.24,TRUE,0.053,0.09,0.0498968254424864,0.769428800672319,0,0,0.04,FALSE,165,0.184,3,2,0.324580683497139
2012157,2004463,33,1,1,1,1,209864,0.12801428,"Married.Filing.Jointly",97104,-122.882693756053,45.5552109354232,FALSE,0.27,FALSE,0.0392,0.13,0.0464109450829931,0.645849775201445,0,0,0.08,FALSE,166,0.218,5,4,0.298048746195834
2012437,2004562,40,1,1,1,1,58627,0.08724689,"Married.Filing.Separately",97104,-122.891419212892,45.553045808554,FALSE,0.24,FALSE,0.16,0.22,0.0690455902912898,0.745258428854414,0.07,0.33,0.46,FALSE,167,0.178,2,1,0.410005271363141
2012601,2004619,55,1,1,1,1,131655,0.12801428,"Married.Filing.Jointly",97104,-122.872913912506,45.55817081935,FALSE,0.23,TRUE,0.0392,0.06,0.0450426266789119,0.817640590496941,0,0,0,FALSE,168,0.186,5,4,0.612683507539763
2012611,2004622,42,1,1,1,1,110037,0.08724689,"Married.Filing.Jointly",97104,-122.883254227464,45.553694832689,FALSE,0.24,FALSE,0.072,0.13,0.0582228014949718,0.741276856272672,0,0,0.04,TRUE,169,0.173,4,3,0.360024006034482
2012705,2004655,53,1,1,1,1,148842,0.12801428,"Married.Filing.Jointly",97104,-122.881583559794,45.5524734705422,FALSE,0.23,FALSE,0.0392,0.06,0.0435880009069605,0.804102018853468,0.04,0.12,0.25,FALSE,170,0.193,2,1,0.434194359534114
2012707,2004656,38,1,1,1,1,71173,0.0736952,"Single",97104,-122.887009408763,45.5504897330858,FALSE,0.25,FALSE,0.16,0.24,0.0693595878365423,0.728331430485709,0.05,0.17,0.28,FALSE,171,0.191,4,3,0.342399037416473
2012821,2004697,63,1,1,1,1,126508,1,"Married.Filing.Jointly",97104,-122.891667846688,45.5530010393499,TRUE,0.21,FALSE,0.00463,0.01,0.0334337767432805,0.812694729453492,0.03,0.03,0.22,FALSE,172,0.183,2,1,0.640583896393055
2012906,2004729,32,1,1,1,1,154632,0.12801428,"Married.Filing.Jointly",97104,-122.896689981325,45.5593289271236,FALSE,0.27,TRUE,0.053,0.19,0.055335524398469,0.649099188526196,0.02,0.01,0.16,FALSE,173,0.196,2,1,0.288142257048961
2012910,2004731,56,1,1,1,1,91993,1,"Married.Filing.Jointly",97104,-122.881359546469,45.5523832275794,TRUE,0.22,TRUE,0.0183,0.03,0.0395945005964556,0.767120337809916,0.02,0.01,0.17,FALSE,174,0.158,2,1,0.413597454468446
2012930,2004738,55,1,1,1,1,97219,0.0736952,"Married.Filing.Jointly",97104,-122.897637195036,45.557741095674,FALSE,0.22,FALSE,0.072,0.08,0.0511618493607512,0.823858964913944,0,0,0.06,FALSE,175,0.163,2,1,0.656252069661048
2012972,2004757,50,1,1,1,1,491380,0.28328292,"Married.Filing.Jointly",97104,-122.880195892445,45.5549653147855,FALSE,0.27,FALSE,1e-05,0.02,0.0299229672363596,0.786736583891997,0.01,0,0.1,FALSE,176,0.285,3,2,0.507017845916295
2013074,2004790,46,1,1,1,1,126003,0.08724689,"Married.Filing.Jointly",97104,-122.882693756053,45.5552109354232,FALSE,0.24,FALSE,0.053,0.1,0.0508313991900008,0.762082741192409,0.01,0,0.12,FALSE,177,0.183,2,1,0.545041995922448
2013087,2004794,35,1,1,1,1,218110,0.12801428,"Married.Filing.Jointly",97104,-122.888736940766,45.5514905458724,FALSE,0.27,FALSE,0.0289,0.12,0.0442154383130265,0.656478287255347,0,0,0.08,FALSE,178,0.22,3,2,0.230328076208539
2013163,2004822,31,1,1,1,1,48853,0.06694602,"Single",97104,-122.883475686659,45.55378506931,FALSE,0.26,FALSE,0.21,0.64,0.080896742804389,0.690699274226897,0.04,0.11,0.24,FALSE,179,0.163,5,4,0.163947016339084
2013203,2004832,50,0,1,1,1,96305,0.0736952,"Married.Filing.Jointly",97229,-122.847092864259,45.538503363581,FALSE,0.26,FALSE,0.33,0.08,0.0439856103683351,0.861521059876821,0,0,0.03,TRUE,180,0.162,2,1,0.282581717233441
2013235,2004840,70,1,1,1,1,59886,0.06694602,"Married.Filing.Jointly",97229,-122.847022071431,45.5424097341374,FALSE,0.19,FALSE,0.053,0.03,0.0463545802313121,0.895304836585008,0,0,0.04,TRUE,181,0.134,2,1,0.757358825384572
2013406,2004894,37,1,1,1,1,52724,0.06694602,"Married.Filing.Jointly",97229,-122.848265787376,45.5457687906889,FALSE,0.25,FALSE,0.16,0.27,0.0730678948086049,0.727182457535344,0,0,0.05,FALSE,182,0.132,3,2,0.305066871433242
2013436,2004902,26,1,1,1,1,62375,0.06694602,"Married.Filing.Jointly",97229,-122.853980251793,45.5482875343392,FALSE,0.26,TRUE,0.21,1.33,0.0856130110123041,0.658183800487673,0.03,0.01,0.19,FALSE,183,0.135,3,2,0.179588807208012
2013598,2004951,45,1,1,1,1,91196,0.0736952,"Married.Filing.Jointly",97229,-122.849082835695,45.5391540872977,FALSE,0.24,FALSE,0.098,0.13,0.0606061293945126,0.771806821427034,0,0,0.05,FALSE,184,0.157,4,3,0.324300819912396
2013705,2004982,48,1,1,1,1,141811,1,"Married.Filing.Jointly",97229,-122.851634802961,45.5452961595712,TRUE,0.24,TRUE,0.00463,0.03,0.0365039710722335,0.693870034210704,0.03,0.02,0.2,FALSE,185,0.19,4,3,0.511613933677156
2013759,2004999,44,1,1,1,1,40590,0.06869751,"Married.Filing.Jointly",97229,-122.852729640788,45.5430023043632,FALSE,0.23,TRUE,0.16,0.17,0.0679807419729929,0.776733848616165,0.05,0.17,0.28,TRUE,186,0.127,5,4,0.392714033508722
2013810,2005012,36,1,1,1,1,92090,0.0736952,"Married.Filing.Jointly",97229,-122.853980251793,45.5482875343392,FALSE,0.25,FALSE,0.16,0.24,0.0680893818718396,0.707457421025149,0.02,0,0.15,TRUE,187,0.158,4,3,0.414960192767063
2013890,2005034,54,1,1,1,1,118889,1,"Married.Filing.Jointly",97229,-122.849757464167,45.5421838372513,TRUE,0.23,FALSE,0.00993,0.02,0.0369117195126243,0.748145665495411,0.03,0.01,0.19,FALSE,188,0.179,3,2,0.458013368903705
2013901,2005037,36,0,1,1,1,164659,0.12801428,"Married.Filing.Jointly",97229,-122.853608607685,45.5478460067371,FALSE,0.29,FALSE,0.33,0.1,0.0408059025866789,0.774030989234582,0.01,0,0.11,FALSE,189,0.201,4,3,0.246752118849958
2013936,2005047,42,1,2,1,1,100436,0.0736952,"Married.Filing.Jointly",97229,-122.847875157317,45.5424153739058,FALSE,0.24,FALSE,0.098,0.15,0.0608773696542882,0.746680527237649,0.03,0.01,0.2,FALSE,190,0.166,5,4,0.346995880848691
2013986,2005064,41,1,1,1,1,17223,0.08494558,"Single",97229,-122.843116225584,45.5360631800558,FALSE,0.24,FALSE,0.21,0.24,0.0757543922773436,0.767310603634022,0,0,0.04,FALSE,191,0.123,1,0,0.35031418357752
2014043,2005082,28,1,1,1,1,66586,0.06694602,"Married.Filing.Jointly",97229,-122.849082835695,45.5391540872977,FALSE,0.26,FALSE,0.21,0.82,0.0812295194621779,0.665445400231131,0.02,0,0.15,TRUE,192,0.136,2,1,0.162135404955563
2014128,2005106,48,1,1,1,1,261062,0.28328292,"Married.Filing.Jointly",97229,-122.842264032892,45.5394374102063,FALSE,0.26,TRUE,0.00993,0.05,0.0342555310070567,0.759415165729594,0,0,0.04,FALSE,193,0.236,3,2,0.68708617569573
2014200,2005129,40,1,1,1,1,213863,0.12801428,"Married.Filing.Jointly",97229,-122.841839810168,45.5418131066475,FALSE,0.26,FALSE,0.0289,0.09,0.0423060497372519,0.69680137714353,0.01,0,0.13,FALSE,194,0.219,4,3,0.381457710347528
2014314,2005164,56,0,1,1,1,63820,0.06694602,"Head.of.Household",97229,-122.842096112662,45.5353641908392,FALSE,0.25,TRUE,0.33,0.06,0.0438500206791581,0.888249070122774,0.05,0.17,0.28,FALSE,195,0.161,2,1,0.586632041671459
2014435,2005206,40,1,1,1,1,101841,0.0736952,"Married.Filing.Jointly",97229,-122.844303262177,45.5435807002623,FALSE,0.25,TRUE,0.098,0.17,0.0625826958004259,0.731840328024101,0.03,0.05,0.22,FALSE,196,0.167,3,2,0.381035034361054
2014519,2005229,38,1,1,1,1,84055,0.0736952,"Married.Filing.Jointly",97229,-122.849237434164,45.539298308623,FALSE,0.25,FALSE,0.16,0.22,0.0676880016417073,0.72552887085272,0.01,0,0.11,FALSE,197,0.149,4,3,0.241585511675823
2014540,2005236,40,1,1,1,1,82288,0.0736952,"Married.Filing.Jointly",97229,-122.847839923379,45.5478789733026,FALSE,0.24,FALSE,0.098,0.19,0.066065837058589,0.738452140237946,0,0,0.08,FALSE,198,0.147,4,3,0.325085966222229
2014654,2005271,43,1,1,1,1,20372,0.08494558,"Married.Filing.Jointly",97229,-122.847838381266,45.5475009266965,FALSE,0.23,FALSE,0.16,0.19,0.0726103906616783,0.777316301344928,0,0,0.07,FALSE,199,0.104,2,1,0.123695555160726
2014686,2005282,30,1,1,1,1,25003,0.07314362,"Married.Filing.Jointly",97229,-122.842389778443,45.5407337382556,FALSE,0.25,FALSE,0.21,0.82,0.0878815054584608,0.696931057413256,0,0,0.09,FALSE,200,0.112,5,4,0.231922203194194
2014809,2005318,40,1,2,1,1,68012,0.0736952,"Married.Filing.Jointly",97229,-122.842281628813,45.5455131561098,FALSE,0.24,FALSE,0.16,0.19,0.0678114306391777,0.742955886647415,0.02,0.01,0.17,FALSE,201,0.136,4,3,0.323293662090499
2014813,2005319,26,1,1,1,1,87375,0.0736952,"Married.Filing.Jointly",97229,-122.847022071431,45.5424097341374,FALSE,0.27,FALSE,0.21,1.05,0.0800682565005778,0.648169589527895,0,0,0.07,FALSE,202,0.153,2,1,0.196531924475255
2014821,2005322,44,1,1,1,1,38261,0.06869751,"Single",97229,-122.842101895399,45.5360437803543,FALSE,0.23,FALSE,0.16,0.17,0.0681408608192005,0.776972589263644,0.08,0.4,0.58,FALSE,203,0.139,4,3,0.392714033508722
2014909,2005349,43,1,1,1,1,48475,0.06694602,"Married.Filing.Jointly",97229,-122.842482525003,45.5368769056079,FALSE,0.24,TRUE,0.16,0.17,0.0677107645338337,0.767986649195021,0.02,0.01,0.17,FALSE,204,0.131,3,2,0.453677699161283
